category_id,rank,similar_category_id,cosine,source_dataset
1487580013254410426,8,1487580013212467384,0.0321,REES46 cosmetics 2019-Oct..2020-Feb
1487580013254410426,9,1487580011534745720,0.0302,REES46 cosmetics 2019-Oct..2020-Feb
1487580013254410426,10,1814592470537732872,0.0293,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,1,1487580013128581300,0.0859,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,2,1487580013254410426,0.0775,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,3,1487580013229244601,0.0733,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,4,1487580013321519293,0.0668,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,5,1487580013413793985,0.0641,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,6,1487580013170524342,0.0613,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,7,1487580013212467384,0.0494,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,8,1487580011534745720,0.0494,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,9,1814592470537732872,0.0466,REES46 cosmetics 2019-Oct..2020-Feb
1487580013279576251,10,1487580013296353468,0.0457,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,1,1814592470537732872,0.0931,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,2,1487580013321519293,0.0917,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,3,1487580013212467384,0.0821,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,4,1542195323827388674,0.0691,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,5,1761186209054327497,0.0602,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,6,1487580013229244601,0.0554,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,7,1487580013413793985,0.048,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,8,1487580013128581300,0.0469,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,9,1487580013430571202,0.0465,REES46 cosmetics 2019-Oct..2020-Feb
1487580013296353468,10,1487580013279576251,0.0457,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,1,1814592470537732872,0.0979,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,2,1487580013296353468,0.0917,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,3,1487580013229244601,0.0816,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,4,1487580013212467384,0.081,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,5,1487580013279576251,0.0668,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,6,1761186209054327497,0.0586,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,7,1542195323827388674,0.0556,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,8,1487580013430571202,0.0548,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,9,1487580013413793985,0.0522,REES46 cosmetics 2019-Oct..2020-Feb
1487580013321519293,10,1487580013170524342,0.0515,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,1,1977575787259232875,0.0687,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,2,1487580013145358517,0.0686,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,3,1487580013170524342,0.0639,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,4,1487580013229244601,0.0636,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,5,1487580013413793985,0.0536,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,6,1487580013212467384,0.0399,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,7,1487580013321519293,0.0395,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,8,1487580013296353468,0.0372,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,9,1487580013388628160,0.0369,REES46 cosmetics 2019-Oct..2020-Feb
1487580013338296510,10,1814592470537732872,0.0346,REES46 cosmetics 2019-Oct..2020-Feb
1487580013363462335,1,1761186209054327497,0.0118,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,1,1487580013489291461,0.2045,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,2,1487580013522845895,0.1323,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,3,2140803113261466607,0.131,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,4,1487580013430571202,0.1003,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,5,1487580013472514244,0.0885,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,6,1487580013581566154,0.0777,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,7,2151191071378375538,0.0711,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,8,2151191071118328683,0.0565,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,9,1487580009471148064,0.0564,REES46 cosmetics 2019-Oct..2020-Feb
1487580013388628160,10,1487580013212467384,0.0544,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,1,1487580013170524342,0.0928,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,2,1487580013229244601,0.0737,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,3,1487580013145358517,0.0669,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,4,1977575787259232875,0.0651,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,5,1487580013279576251,0.0641,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,6,1487580013128581300,0.0581,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,7,1487580013338296510,0.0536,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,8,1487580013212467384,0.0525,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,9,1487580013321519293,0.0522,REES46 cosmetics 2019-Oct..2020-Feb
1487580013413793985,10,1487580013296353468,0.048,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,1,1487580013388628160,0.1003,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,2,1487580013212467384,0.0705,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,3,1814592470537732872,0.057,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,4,1487580013321519293,0.0548,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,5,1542195323827388674,0.0473,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,6,1487580013296353468,0.0465,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,7,1761186209054327497,0.0454,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,8,1487580013229244601,0.0363,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,9,1487580013170524342,0.0341,REES46 cosmetics 2019-Oct..2020-Feb
1487580013430571202,10,1810470908326838736,0.0311,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,1,1977575787259232875,0.1169,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,2,1487580013522845895,0.1019,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,3,1487580013489291461,0.0987,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,4,2140803113261466607,0.0977,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,5,1487580013388628160,0.0885,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,6,2141560642253881670,0.0684,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,7,1487580013581566154,0.0618,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,8,1487580013145358517,0.0508,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,9,2151191071378375538,0.0488,REES46 cosmetics 2019-Oct..2020-Feb
1487580013472514244,10,1487580009471148064,0.0413,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,1,1487580013388628160,0.2045,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,2,1487580013522845895,0.1974,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,3,2140803113261466607,0.1702,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,4,1487580013581566154,0.1059,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,5,1487580013472514244,0.0987,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,6,2151191071378375538,0.0931,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,7,2151191071118328683,0.0752,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,8,1487580009471148064,0.0606,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,9,2141560642253881670,0.0463,REES46 cosmetics 2019-Oct..2020-Feb
1487580013489291461,10,1487580013539623112,0.0418,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,1,2151191070908613477,0.1941,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,2,2151191071051219817,0.1914,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,3,2151191070984110951,0.154,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,4,2151191071118328683,0.1483,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,5,1487580013522845895,0.087,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,6,1487580013539623112,0.0411,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,7,2140803113261466607,0.0347,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,8,1487580009445982239,0.0239,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,9,2089259162625114209,0.0219,REES46 cosmetics 2019-Oct..2020-Feb
1487580013506068678,10,1487580013581566154,0.0186,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,1,1487580013489291461,0.1974,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,2,2140803113261466607,0.1533,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,3,2151191071118328683,0.1379,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,4,1487580013388628160,0.1323,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,5,1487580013581566154,0.1175,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,6,2151191071378375538,0.1147,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,7,1487580013472514244,0.1019,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,8,2151191070908613477,0.0909,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,9,1487580013506068678,0.087,REES46 cosmetics 2019-Oct..2020-Feb
1487580013522845895,10,2151191071051219817,0.0843,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,1,1487580013522845895,0.0759,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,2,1487580013950664926,0.0535,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,3,1487580013581566154,0.0524,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,4,1977683390215749955,0.0459,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,5,2151191071118328683,0.0457,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,6,1487580013489291461,0.0418,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,7,1487580013506068678,0.0411,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,8,2140803113261466607,0.0323,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,9,2141560642253881670,0.0285,REES46 cosmetics 2019-Oct..2020-Feb
1487580013539623112,10,2151191071378375538,0.0285,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,1,2151191071051219817,0.0296,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,2,2151191070908613477,0.0172,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,3,1487580013506068678,0.0165,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,4,2151191071118328683,0.0142,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,5,2151191070984110951,0.0101,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,6,1487580013522845895,0.0085,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,7,1487580008590345208,0.0071,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,8,2089259162625114209,0.0071,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,9,2140803113261466607,0.0057,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,10,2022622168218599898,0.0047,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,1,1487580013522845895,0.1175,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,2,2151191071378375538,0.1094,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,3,1487580013489291461,0.1059,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,4,2140803113261466607,0.0909,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,5,1559261858748170632,0.0815,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,6,1487580013388628160,0.0777,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,7,1487580013472514244,0.0618,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,8,2151191071118328683,0.0569,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,9,1487580013539623112,0.0524,REES46 cosmetics 2019-Oct..2020-Feb
1487580013581566154,10,1487580009471148064,0.052,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,1,1487580013640286413,0.1023,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,2,1487580009445982239,0.0443,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,3,1487580013027917999,0.0438,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,4,1487580013690618064,0.029,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,5,2007399943458784057,0.0288,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,6,1487580009622143014,0.0279,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,7,1487580009471148064,0.0254,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,8,1487580006551913373,0.0228,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,9,1487580009521479714,0.0218,REES46 cosmetics 2019-Oct..2020-Feb
1487580013615120588,10,1487580007256556476,0.0203,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,1,1487580013615120588,0.1023,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,2,1487580013690618064,0.0575,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,3,1487580013657063630,0.0421,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,4,1487580011585077370,0.0148,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,5,1487580011534745720,0.0139,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,6,1791442849384891169,0.0123,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,7,1487580008246412266,0.0121,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,8,1487580012096782476,0.0119,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,9,1487580012642042013,0.0114,REES46 cosmetics 2019-Oct..2020-Feb
1487580013640286413,10,1487580008288355308,0.0113,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,1,1487580013690618064,0.0571,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,2,1487580013640286413,0.0421,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,3,1783999072332415142,0.038,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,4,1783999072365969578,0.0361,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,5,1597770225539875791,0.033,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,6,1487580011652186237,0.0325,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,7,1487580011627020412,0.0285,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,8,1487580012642042013,0.0272,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,9,1487580011677352062,0.027,REES46 cosmetics 2019-Oct..2020-Feb
1487580013657063630,10,1487580011702517887,0.0268,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,1,1487580013640286413,0.0575,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,2,1487580013657063630,0.0571,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,3,1487580008288355308,0.052,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,4,1783999072332415142,0.039,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,5,1487580011585077370,0.0344,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,6,1487580012683985055,0.0325,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,7,1783999073758478650,0.0324,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,8,1487580011652186237,0.0299,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,9,1487580013615120588,0.029,REES46 cosmetics 2019-Oct..2020-Feb
1487580013690618064,10,1487580011627020412,0.0288,REES46 cosmetics 2019-Oct..2020-Feb
1487580013715783889,1,1487580013749338323,0.0035,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,1,1487580013858390233,0.1741,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,2,1487580013799669974,0.1034,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,3,1487580013841613016,0.0666,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,4,1487580013749338323,0.0566,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,5,1487580013824835799,0.0485,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,6,1487580008246412266,0.0358,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,7,1982860263572898112,0.034,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,8,1487580008263189483,0.0333,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,9,1487580009143992338,0.0315,REES46 cosmetics 2019-Oct..2020-Feb
1487580013732561106,10,1783999067156644376,0.0267,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,1,1487580008246412266,0.0832,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,2,1487580008263189483,0.081,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,3,1783999067156644376,0.0628,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,4,1487580013732561106,0.0566,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,5,1487580008313521133,0.0452,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,6,1487580008288355308,0.0411,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,7,1487580013858390233,0.0354,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,8,1487580009143992338,0.0327,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,9,1487580013841613016,0.0286,REES46 cosmetics 2019-Oct..2020-Feb
1487580013749338323,10,1487580013799669974,0.0244,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,1,2071303198680810125,0.0068,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,2,1783999063574708423,0.005,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,3,1487580012591710363,0.0032,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,4,1487580008816836611,0.0028,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,5,2134354342373753638,0.0027,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,6,2069804417665728971,0.0026,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,7,1487580005385896804,0.0025,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,8,1487580013212467384,0.0022,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,9,1487580013824835799,0.0021,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,10,1487580013732561106,0.0021,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,1,1487580013858390233,0.1495,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,2,1487580013732561106,0.1034,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,3,1487580013841613016,0.0777,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,4,1487580013824835799,0.0425,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,5,1487580013749338323,0.0244,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,6,1487580008246412266,0.0223,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,7,1783999067156644376,0.0221,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,8,1487580009143992338,0.021,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,9,1982860263572898112,0.0207,REES46 cosmetics 2019-Oct..2020-Feb
1487580013799669974,10,1487580008263189483,0.0186,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,1,1487580013858390233,0.061,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,2,1487580013732561106,0.0485,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,3,1487580013799669974,0.0425,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,4,1487580013841613016,0.0338,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,5,1487580006526747548,0.0313,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,6,1487580009445982239,0.0294,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,7,1487580009471148064,0.0267,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,8,2195085255034011676,0.0263,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,9,1487580008112194531,0.0246,REES46 cosmetics 2019-Oct..2020-Feb
1487580013824835799,10,2187790129827939246,0.0234,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,1,1487580013858390233,0.1758,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,2,1487580013799669974,0.0777,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,3,1487580013732561106,0.0666,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,4,1982860263572898112,0.0435,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,5,1487580008246412266,0.0351,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,6,1487580013824835799,0.0338,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,7,1783999067156644376,0.0332,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,8,1487580013749338323,0.0286,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,9,1487580009143992338,0.0278,REES46 cosmetics 2019-Oct..2020-Feb
1487580013841613016,10,1487580008263189483,0.0273,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,1,1487580013841613016,0.1758,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,2,1487580013732561106,0.1741,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,3,1487580013799669974,0.1495,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,4,1487580013824835799,0.061,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,5,1783999067156644376,0.0479,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,6,1487580008246412266,0.0477,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,7,1487580009143992338,0.041,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,8,1487580013749338323,0.0354,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,9,1487580008263189483,0.0348,REES46 cosmetics 2019-Oct..2020-Feb
1487580013858390233,10,1982860263572898112,0.0334,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,1,1487580013917110492,0.0174,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,2,2151191071378375538,0.0111,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,3,1487580013522845895,0.0053,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,4,1487580013011140782,0.005,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,5,1487580009445982239,0.0047,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,6,1998040852064109417,0.0044,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,7,2093602042093240877,0.0044,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,8,1487580013950664926,0.0042,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,9,1487580013581566154,0.0042,REES46 cosmetics 2019-Oct..2020-Feb
1487580013900333275,10,1487580013388628160,0.0041,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,1,1487580012717539489,0.0176,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,2,1487580013900333275,0.0174,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,3,1487580012784648356,0.0116,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,4,1487580007701152718,0.0114,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,5,1487580011031429216,0.0113,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,6,1487580007675986893,0.0103,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,7,1783999076535108182,0.0102,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,8,1495705810704007729,0.0097,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,9,1487580011585077370,0.0094,REES46 cosmetics 2019-Oct..2020-Feb
1487580013917110492,10,1998040852064109417,0.0094,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,1,1487580005159404378,0.0399,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,2,2053031020655018687,0.0103,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,3,1487580013950664926,0.0083,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,4,1628099626433249931,0.0074,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,5,1791442703716712702,0.0055,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,6,2151191071378375538,0.0055,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,7,1487580012046450826,0.0043,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,8,1487580013522845895,0.0041,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,9,1487580008951054345,0.0039,REES46 cosmetics 2019-Oct..2020-Feb
1487580013933887709,10,1559261858748170632,0.0036,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,1,1487580005092295511,0.0676,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,2,1487580005268456287,0.0647,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,3,1487580005595612013,0.0595,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,4,2151191071378375538,0.0569,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,5,1487580013539623112,0.0535,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,6,1487580013522845895,0.0505,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,7,1547480590851244887,0.0473,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,8,1487580005671109489,0.0453,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,9,1487580005134238553,0.0444,REES46 cosmetics 2019-Oct..2020-Feb
1487580013950664926,10,1487580009286598681,0.0436,REES46 cosmetics 2019-Oct..2020-Feb
1487580013992607968,1,1783999067156644376,0.0386,REES46 cosmetics 2019-Oct..2020-Feb
1487580013992607968,2,1487580008246412266,0.0371,REES46 cosmetics 2019-Oct..2020-Feb
